iata_code,local_code,name,latitude_deg,longitude_deg,elevation_ft,type,local_region,country_name
,,Alemson Airstrip,-4.816571,140.222819,5200.0,small_airport,PP,Indonesia
AXJ,,Amakusa Airport,32.482498,130.158997,340.0,small_airport,43,Japan
DRV,,Dharavandhoo Airport,5.1561,73.1302,6.0,small_airport,20,Maldives
NDA,,Bandanaira Airport,-4.5214,129.9054,100.0,small_airport,MA,Indonesia
BWX,BWI,Banyuwangi International Airport,-8.31015,114.3401,112.0,small_airport,JI,Indonesia
BAZ,SWBC,Barcelos Airport,-0.981292,-62.919601,112.0,small_airport,AM,Brazil
BCV,,Hector Silva Airstrip,17.269603,-88.776496,150.0,small_airport,CY,Belize
,,Binban Airstrip,-4.585309,140.533962,5200.0,small_airport,PP,Indonesia
,,Diphikin Airstrip,-4.725525,140.792284,5568.0,small_airport,PP,Indonesia
KBC,Z91,Birch Creek Airport,66.2740020752,-145.824005127,450.0,small_airport,AK,United States
BXT,,Bontang Airport,0.119691,117.474998,49.0,small_airport,KI,Indonesia
OAL,,Cacoal Airport,-11.496,-61.4508,778.0,small_airport,RO,Brazil
CCN,,Chaghcharan Airport,34.526465,65.27102,7383.0,small_airport,GHO,Afghanistan
CHU,9A3,Chuathbaluk Airport,61.579102,-159.216003,244.0,small_airport,AK,United States
IAO,,Siargao Airport,9.8591,126.014,10.0,small_airport,SUN,Philippines
ENO,,Teniente Amin Ayub Gonzalez Airport,-27.227366,-55.837495,659.0,small_airport,7,Paraguay
FEC,BA0013,João Durval Carneiro Airport,-12.200694,-38.906164,781.0,small_airport,BA,Brazil
KGX,KGX,Grayling Airport,62.895187,-160.066289,99.0,small_airport,AK,United States
GUZ,ES0007,Guarapari Airport,-20.6465,-40.491901,28.0,small_airport,ES,Brazil
ICC,,Andrés Miguel Salazar Marcano Airport,10.794432,-63.98159,10.0,small_airport,O,Venezuela
JJG,SC0005,Humberto Ghizzo Bortoluzzi Regional Airport,-28.6753,-49.0596,120.0,small_airport,SC,Brazil
,,Kaklup Airstrip,-4.620771,140.531688,6500.0,small_airport,PP,Indonesia
KMN,,Kamina Ville Airport,-8.72861,24.9914,3475.0,small_airport,KA,Democratic Republic of the Congo
KQR,,Karara Airport,-29.217223,116.687154,1011.0,small_airport,WA,Australia
KWB,,Dewadaru - Kemujan Island,-5.80091,110.47838,35.0,small_airport,JT,Indonesia
KSQ,UT1N,Karshi Airport,38.802246,65.773068,1230.0,small_airport,QA,Uzbekistan
,,Kazarman Airport,41.410291,74.044418,4298.0,small_airport,J,Kyrgyzstan
KIE,KIA,Aropa Airport,-6.305417,155.728139,20.0,small_airport,NSB,Papua New Guinea
KRE,,Kirundo Airport,-2.544772,30.094575,4511.0,small_airport,KI,Burundi
,KIW,Kiwi Airstrip,-4.697841,140.722425,5260.0,small_airport,PP,Indonesia
,,Kvarkeno Airport,52.077797,59.686542,,small_airport,ORE,Russia
LLK,,Lankaran International Airport,38.757919,48.807042,30.0,small_airport,LA,Azerbaijan
MYK,MYK,May Creek Airport,61.3357009888,-142.68699646,1650.0,small_airport,AK,United States
JJM,,Mulika Lodge Airport,0.165083,38.195141,2000.0,small_airport,400,Kenya
BUU,MRBMWS,Muara Bungo Airport,-1.1278,102.135,214.0,small_airport,JA,Indonesia
MPC,,Muko Muko Airport,-2.54186,101.087997,24.0,small_airport,JA,Indonesia
,,Natakhtari Airfield,41.921737,44.712166,,small_airport,MM,Georgia
YNP,CNH2,Natuashish Airport,55.913898,-61.184399,30.0,small_airport,NL,Canada
NOG,,Nogales International Airport,31.225756,-110.976934,3990.0,small_airport,SON,Mexico
NGK,,Nogliki Airport,51.782337,143.140783,109.0,small_airport,SAK,Russia
SXP,SXP,Nunam Iqua Airport,62.520599,-164.848006,12.0,small_airport,AK,United States
NUP,16A,Nunapitchuk Airport,60.905591,-162.440454,12.0,small_airport,AK,United States
,,Okbab Airstrip,-4.586015,140.499844,6000.0,small_airport,PP,Indonesia
,OKL,Oklip Airstrip,-4.762095,140.780554,6300.0,small_airport,PP,Indonesia
,,Okpahik Airstrip,-4.697855,140.770547,6300.0,small_airport,PP,Indonesia
,OKY,Okyap Airstrip,-4.743448,140.848267,4370.0,small_airport,PP,Indonesia
ULG,,Ölgii Mongolei Airport,48.993301,89.922501,5732.0,small_airport,071,Mongolia
PQM,,Palenque International Airport,17.533153,-92.015484,200.0,small_airport,CHP,Mexico
,05AK,Wasilla Creek Airpark,61.66830063,-149.1880035,620.0,small_airport,AK,United States
,BIFA,Letkol Wisnu Airstrip,-8.14055555556,114.616666667,66.0,small_airport,BA,Indonesia
LCB,,Pontes e Lacerda Airport,-15.1934,-59.3848,870.0,small_airport,MT,Brazil
PHG,,Port Harcourt City Airport / Port Harcourt Air Force Base,4.846111,7.021389,57.0,small_airport,RI,Nigeria
RYO,BIO,28 de Noviembre Airport,-51.605,-72.2203,909.0,small_airport,Z,Argentina
ZBY,,Sayaboury Airport,19.2436,101.7093,962.0,small_airport,XA,Laos
RTG,,Frans Sales Lega Airport,-8.596171,120.478177,3510.0,small_airport,NT,Indonesia
DTB,,Silangit Airport,2.25973,98.991898,4700.0,small_airport,SU,Indonesia
OHS,,Sohar Airport,24.38604,56.62541,20.0,small_airport,BA,Oman
,CRHA,Reef Hueston Airport,53.822569,-126.172957,,small_airport,BC,Canada
,SMT,Sumtamon Airstrip,-4.8083,140.1715,4640.0,small_airport,PP,Indonesia
TCT,TCT,Takotna Airport,62.993206,-156.029026,825.0,small_airport,AK,United States
RZP,,Cesar Lim Rodriguez (Taytay-Sandoval) Airport,11.05065,119.519266,80.0,small_airport,PLW,Philippines
TLA,TER,Teller Airport,65.2404022217,-166.339004517,294.0,small_airport,AK,United States
THD,,Tho Xuan Airport,19.901667,105.467778,59.0,small_airport,NC,Vietnam
LKA,,Larantuka Gewayentana Airport,-8.274424,123.002,63.0,small_airport,NT,Indonesia
THX,,Turukhansk Airport,65.797203064,87.9353027344,128.0,small_airport,KYA,Russia
UMU,PR0019,Orlando de Carvalho Airport,-23.7987,-53.313801,1552.0,small_airport,PR,Brazil
WAA,IWK,Wales Airport,65.622593,-168.095,22.0,small_airport,AK,United States
YFJ,CFJ7,Wekweètì Airport,64.190804,-114.077002,1208.0,small_airport,NT,Canada
CYT,0AA1,Yakataga Airport,60.080974,-142.494541,12.0,small_airport,AK,United States
,YAP,Yapil Airstrip,-4.540447,140.565691,4470.0,small_airport,PP,Indonesia
EEK,EEK,Eek Airport,60.21367264,-162.0438843,12.0,small_airport,AK,United States
GNU,GNU,Goodnews Airport,59.117401123,-161.57699585,15.0,small_airport,AK,United States
,,Kamien Slaski Airport,50.529202,18.0849,683.0,small_airport,OP,Poland
,,Orsa Airport,61.18999862670898,14.712599754333496,683.0,small_airport,W,Sweden
,,Kalixfors Airfield,67.764801,20.2572,1549.0,small_airport,BD,Sweden
,,Vilseck Army Air Field,49.63359832763672,11.767200469970703,1353.0,small_airport,BY,Germany
,,Centenary Airport,-16.734100341796875,31.121999740600582,4058.0,small_airport,MC,Zimbabwe
,,Kotwa Airport,-16.984800338745117,32.672698974609375,2450.0,small_airport,ME,Zimbabwe
,,Kisangani Simisini Airport,0.5174999833106995,25.155000686645508,1289.0,small_airport,OR,Democratic Republic of the Congo
,,Kovin Airstrip,44.7743,20.9613,280.0,small_airport,04,Serbia
,,Tessalit Airport,20.243000030517575,0.9773079752922058,1621.0,small_airport,7,Mali
,VA1E,Bhilai Airport,21.2942008972168,81.37950134277344,1014.0,small_airport,CT,India
,VE23,Burnpur Airport,23.631500244140625,86.97550201416016,310.0,small_airport,WB,India
,VE36,Nuagaon Airport,20.511699676513672,83.4480972290039,656.0,small_airport,OR,India
,VE41,Giridih Airport,24.20190048217773,86.28980255126953,1000.0,small_airport,BR,India
,VI20,Bhilwara Airport,28.07710075378418,76.20500183105469,955.0,small_airport,HR,India
,OE46,Al Lidem Airport,20.47590065002441,44.75749969482422,2225.0,small_airport,01,Saudi Arabia
,OE51,Al Kharj East Airport,24.05150032043457,47.65420150756836,1650.0,small_airport,01,Saudi Arabia
,OE52,Al Artawiyah South Airport,26.61160087585449,45.321998596191406,1900.0,small_airport,01,Saudi Arabia
,OE54,Hafar Al Atk Airport,25.99340057373047,46.53670120239258,1970.0,small_airport,01,Saudi Arabia
,GA1A,Kayes Airport,14.431300163269045,-11.43970012664795,161.0,small_airport,1,Mali
TCN,,Tehuacan Airport,18.49720001220703,-97.4198989868164,5509.0,small_airport,PUE,Mexico
TSL,TMN,Tamuin Airport,22.0383,-98.806502,164.0,small_airport,SLP,Mexico
,CHY,Coahuayana Airport,18.684601,-103.676003,200.0,small_airport,MIC,Mexico
,,Spanish Cay Airport,26.950300216674805,-77.5438003540039,10.0,small_airport,NO,Bahamas
PDZ,,Pedernales Airport,9.979240417480469,-62.22859954833984,25.0,small_airport,Y,Venezuela
,,Pump Station 6 Airport,24.71030044555664,44.964500427246094,2530.0,small_airport,01,Saudi Arabia
,,Pump Station 9 Airport,24.276100158691406,42.143699645996094,3000.0,small_airport,01,Saudi Arabia
,,Kudu Private Nature Reserve,-24.995,30.4033333333,4580.0,small_airport,MP,South Africa
,,Banesti,45.068671,25.80637,,small_airport,PH,Romania
,,Collensville/twincreek,62.339363,-151.475352,,small_airport,AK,United States
,,Grand Valley (Black Field),43.8600915245,-80.28868675230001,1580.0,small_airport,ON,Canada
,,Schomberg (Sloan Valley View Farm Airfield),43.9861452438,-79.72728967670001,890.0,small_airport,ON,Canada
,FADU,Walkersons Field,-25.36278,30.18778,6041.0,small_airport,MP,South Africa
,,Bristol and Gloucestershire Gliding Club,51.713682,-2.283697,,small_airport,ENG,United Kingdom
,,Åre / Molanda,63.3283291729,13.425722122199998,1047.0,small_airport,Z,Sweden
,CTH2,Thor Lake Airport,62.1007902302,-112.624111176,809.0,small_airport,NT,Canada
,,Farrow's Field,44.4393568122,-80.9398841858,925.0,small_airport,ON,Canada
,,Ellensburg (Rotor Ranch) Airport,47.0914260595,-120.589778423,1962.0,small_airport,WA,United States
,,Akwom Airstrip,-3.94,141.832777778,160.0,small_airport,SAN,Papua New Guinea
,,Podpeč field,45.973447,14.412345,945.0,small_airport,061,Slovenia
,,"Ineu ""King's Land"" field",47.079167,22.100278,498.0,small_airport,BH,Romania
,,Flugplatz Göppingen-Bezgenriet,48.658611,9.624167,,small_airport,BW,Germany
,,Flugplatz Stahringen-Wahlwies,47.804444,8.980556,,small_airport,BW,Germany
,,Chiltern Park Aerodrome,51.550392,-1.101773,180.0,closed,ENG,United Kingdom
,,RAF Little Rissington,51.8675,-1.695333,730.0,small_airport,ENG,United Kingdom
,,Kattleberg Airfield,57.98004,12.14489,,small_airport,Q,Sweden
,,Nambung Station Private Airstrip,-30.577798,115.225055,,small_airport,WA,Australia
,,Heinsberg,51.0505556,6.0541667,216.0,small_airport,NW,Germany
,,Aerodrom Sălicea,46.6830919,23.5076486,,small_airport,CJ,Romania
,,Sisak,45.465556,16.486389,,small_airport,03,Croatia
,,Wombleton,54.2369039,-0.97116,,small_airport,ENG,United Kingdom
,,Maleme Air Base,35.5295502,23.8330614,,small_airport,M,Greece
,,Zhalizhnia,50.4734613,24.4743705,,small_airport,46,Ukraine
,,Turynka,50.1205511,24.035789,,small_airport,46,Ukraine
,,Lipki Air Base,53.913545,27.708775,,small_airport,MI,Belarus
,,Strathaven Airfield,55.680333,-4.115,847.0,small_airport,SCT,United Kingdom
,,Flygfältet Långtora,59.746288,17.144863,,small_airport,U,Sweden
,,Slovenske Konjice,46.310278,15.490833,,small_airport,114,Slovenia
,,Bellarena,55.1397141,-6.9690032,,small_airport,NIR,United Kingdom
,,Black Spring Farm Airstrip,52.780521,-0.5279459,,small_airport,ENG,United Kingdom
,,Plaistows Airfield,51.7290068,-0.3801541,395.0,small_airport,ENG,United Kingdom
,,Kazimierza Mała,50.2610779,20.5413201,615.0,small_airport,SK,Poland
,,Nové Zámky,47.961944,18.184444,377.0,small_airport,NJ,Slovakia
,,Tal'ne,48.8715407,30.6593031,,small_airport,71,Ukraine
,,Sandhill Farm Airstrip,51.6051516,-1.6747292,,small_airport,ENG,United Kingdom
,,Atsevo,57.0934603,29.7212392,,small_airport,PSK,Russia
,,Bořitov UL,49.4361111,16.5941667,1247.0,small_airport,JM,Czech Republic
ZTR,,Zhytomyr Airport,50.270556,28.738611,,small_airport,18,Ukraine
KHR,,Kharkhorin Airport,47.246667,102.826111,4759.0,small_airport,055,Mongolia
BHT,,Brighton Downs Airport,-23.3638888889,141.562777778,390.0,small_airport,QLD,Australia
,,Dorset Gliding Club (Eyres Field),50.708933,-2.219496,100.0,small_airport,ENG,United Kingdom
,,Newton Peveril Airfield,50.7950039633,-2.09641456604,120.0,small_airport,ENG,United Kingdom
KPE,YAP,Yapsiei Airport,-4.6280555555600005,141.094166667,600.0,small_airport,SAN,Papua New Guinea
,,POURVOIRIE MIRAGE AERODROME,53.8025,-72.841389,1300.0,small_airport,QC,Canada
,CBD8,Black Diamond/Flying R Ranch Airport,50.645,-114.203,4060.0,small_airport,AB,Canada
,,Turuk Airstrip,7.98800762753,31.9675540924,,small_airport,23,South Sudan
,,Ayod Airstrip,8.137948,31.406178,1330.0,small_airport,20,South Sudan
,,Panyagor Airstrip,7.32998059644,31.4222609997,,small_airport,20,South Sudan
,,Klong 15 Airfield,14.114705,100.949485,15.0,small_airport,26,Thailand
,,Wild Geese Skydive Centre,54.9870612,-6.6437758,,small_airport,NIR,United Kingdom
,,Charvátce,50.4336111,13.8113889,,small_airport,US,Czech Republic
,,Rufforth East,53.95188,-1.17562,65.0,small_airport,ENG,United Kingdom
,,Kgoro Pan Airport,-21.2019,22.5038,3550.0,small_airport,GH,Botswana
,,Ružomberok,49.085833,19.370278,1617.0,small_airport,ZI,Slovakia
,,Little Staughton Airfield,52.242757,-0.3633024,,small_airport,ENG,United Kingdom
BYP,,Barimunya Airport,-22.673900604248,119.16600036621,2082.0,small_airport,WA,Australia
,,Bronzewing Airport,-27.3656005859375,121.03600311279295,1645.0,small_airport,WA,Australia
BWB,,Barrow Island Airport,-20.86440086364746,115.40599822998048,26.0,small_airport,WA,Australia
CSI,,Casino Airport,-28.881304,153.060724,86.0,small_airport,NSW,Australia
,,Century Mine Airport,-18.759331,138.709651,416.0,small_airport,QLD,Australia
EVH,,Evans Head Aerodrome,-29.101786,153.419255,20.0,small_airport,NSW,Australia
GTT,,Georgetown Airport,-18.302676,143.530925,995.0,small_airport,QLD,Australia
IFL,,Innisfail Airport,-17.55940055847168,146.01199340820312,46.0,small_airport,QLD,Australia
,,Mungindi Airport,-28.966613,149.052978,600.0,small_airport,NSW,Australia
NAC,,Naracoorte Airport,-36.98529815673828,140.72500610351562,169.0,small_airport,SA,Australia
RVT,,Ravensthorpe Airport,-33.7971992493,120.208000183,197.0,small_airport,WA,Australia
MOO,,Moomba Airport,-28.09939956665039,140.19700622558594,143.0,small_airport,SA,Australia
,,Purnea Airport,25.759599685668945,87.41000366210938,129.0,small_airport,BR,India
,,Patiala Airport,30.31480026245117,76.364501953125,820.0,small_airport,PB,India
,,Uttarlai Airport,25.8129997253418,71.4822998046875,500.0,small_airport,RJ,India
,,Phonesavanh Airport,19.45490074157715,103.21800231933594,3628.0,small_airport,XI,Laos
UIR,,Quirindi Airport,-31.498177,150.521708,1054.0,small_airport,NSW,Australia
SNH,,Stanthorpe Airport,-28.620113,151.983281,2938.0,small_airport,QLD,Australia
WAZ,,Warwick Airport,-28.14940071105957,151.9429931640625,1500.0,small_airport,QLD,Australia
WUD,,Wudinna Airport,-33.04330062866211,135.44700622558594,310.0,small_airport,SA,Australia
WYN,,Wyndham Airport,-15.51140022277832,128.1529998779297,14.0,small_airport,WA,Australia
,,Aavahelukka Airport,67.60359954833984,23.97170066833496,738.0,small_airport,10,Finland
,,Kivijärvi Airfield,63.125301,25.124201,502.0,small_airport,07,Finland
,,Pokka Airport,68.15022277832031,25.82937240600586,853.0,small_airport,10,Finland
,,Xugana Airport,-19.049999237060547,23.09000015258789,,small_airport,NW,Botswana
ABG,,Abingdon Downs Airport,-17.608814,143.183531,573.0,small_airport,QLD,Australia
,,Acacia Downs Airport,-31.41670036315918,141.89999389648438,,small_airport,NSW,Australia
AUD,,Augustus Downs Airport,-18.51499938964844,139.8780059814453,46.0,small_airport,QLD,Australia
AXC,,Aramac Airport,-22.95788,145.249504,232.0,small_airport,QLD,Australia
AYL,,Anthony Lagoon Airport,-18.018079031,135.535068512,,small_airport,NT,Australia
,,Apollo Bay Airport,-38.7749302316,143.661174774,,small_airport,VIC,Australia
AWP,,Austral Downs Airport,-20.5,137.75,,small_airport,NT,Australia
,,Barraba Airport,-30.393709,150.597678,,small_airport,NSW,Australia
,,Batchelor Airport,-13.05663,131.028804,,small_airport,NT,Australia
,,Beverley Airport,-32.13330078125,116.9499969482422,,small_airport,WA,Australia
,,Biniguy Airport,-29.504999,150.192001,785.0,small_airport,NSW,Australia
,,Bingara Airport,-29.815165,150.534351,970.0,small_airport,NSW,Australia
,,Ballidu Airport,-30.593299865722656,116.77999877929688,,small_airport,WA,Australia
,,Boonah Airport,-28.017458,152.676459,318.0,small_airport,QLD,Australia
,,Boggabri Airport,-30.716699600219727,150.0500030517578,,small_airport,NSW,Australia
,,Bombala Airport,-36.904999,149.182007,2415.0,small_airport,NSW,Australia
,,Bunyip Airport,-38.016700744628906,145.75,,small_airport,VIC,Australia
,,Balaklava Airport,-34.090958,138.339801,,small_airport,SA,Australia
BCK,,Bolwarra Airport,-17.388299942,144.169006348,,small_airport,QLD,Australia
CGV,,Caiguna Airport,-32.280457,125.477943,87.0,small_airport,WA,Australia
CKI,,Croker Island Airport,-11.164999961853027,132.48300170898438,16.0,small_airport,NT,Australia
,,Coleambally Airport,-34.802158,145.846664,,small_airport,NSW,Australia
,,Camden Haven Airport,-31.665000915527344,152.74200439453125,2.0,small_airport,NSW,Australia
NIF,,Camp Nifty Airport,-21.67169952392578,121.58699798583984,295.0,small_airport,WA,Australia
CUG,,Cudal Airport,-33.278026,148.768708,491.0,small_airport,NSW,Australia
CCW,,Cowell Airport,-33.66669845581055,136.89199829101562,39.0,small_airport,SA,Australia
,,Cooloola Village Airpark,-25.977335,153.003759,9.0,small_airport,QLD,Australia
DJR,,Dajarra Airport,-21.70829963684082,139.5330047607422,335.0,small_airport,QLD,Australia
DDN,,Delta Downs Airport,-16.99169921875,141.31700134277344,15.0,small_airport,QLD,Australia
DVP,,Davenport Downs Airport,-24.149999618530277,141.10800170898438,95.0,small_airport,QLD,Australia
EUC,,Eucla Airport,-31.707084,128.877243,22.0,small_airport,WA,Australia
,,Forrestania Airport,-32.58000183105469,119.7030029296875,,small_airport,WA,Australia
,,Gawler Airport,-34.599934,138.719055,70.0,small_airport,SA,Australia
GBL,,South Goulburn Is Airport,-11.649999618530272,133.3820037841797,19.0,small_airport,NT,Australia
,,Gloucester Airport,-32.053261,151.97613,,small_airport,NSW,Australia
GGD,,Gregory Downs Airport,-18.625,139.23300170898438,52.0,small_airport,QLD,Australia
GVP,,Greenvale Airport,-18.9966,145.0136,,small_airport,QLD,Australia
,,Gnowangerup Airport,-33.978316,118.012819,,small_airport,WA,Australia
GEE,,Georgetown (Tas) Airport,-41.079368,146.839851,,small_airport,TAS,Australia
HIP,,Headingly Airport,-21.33329963684082,138.2830047607422,,small_airport,QLD,Australia
IFF,,Iffley Airport,-18.899999618530277,141.2169952392578,43.0,small_airport,QLD,Australia
INM,,Innamincka Airport,-27.697589,140.739498,54.0,small_airport,SA,Australia
,,Inverell North Airport,-29.773774,151.165974,,small_airport,NSW,Australia
,,Isis Downs Airport,-24.216283,144.626341,,small_airport,QLD,Australia
,,Mitta Mitta Airport,-36.5138787416,147.359018326,820.0,small_airport,VIC,Australia
,,Katoomba Airport,-33.668301,150.322998,1000.0,small_airport,NSW,Australia
,,Kadina Airport,-33.96963,137.659748,42.0,small_airport,SA,Australia
,,Kingston Airport,-36.82329940795898,139.875,2.0,small_airport,SA,Australia
,,Kojonup Airport,-33.762523,117.136574,,small_airport,WA,Australia
,,Kotta Airport,-36.1797981262207,144.52499389648438,,small_airport,VIC,Australia
LWH,,Lawn Hill Airport,-18.568300247192383,138.63499450683594,122.0,small_airport,QLD,Australia
,,Lawlers Airport,-28.091764,120.538516,1598.0,small_airport,WA,Australia
,,Lake Bolac Airport,-37.68330001831055,142.88299560546875,,small_airport,VIC,Australia
,,Lucy Creek Airport,-22.466699600219727,136.26699829101562,,small_airport,NT,Australia
,,Lovely Banks Airport,-38.03329849243164,144.33299255371094,,small_airport,VIC,Australia
,,Mount Augusta Airport,-24.301734,116.906676,,small_airport,WA,Australia
MBB,,Marble Bar Airport,-21.163299560546875,119.83300018310548,194.0,small_airport,WA,Australia
MFP,,Manners Creek Airport,-22.100000381469727,137.98300170898438,,small_airport,NT,Australia
,,Mundubbera Airport,-25.591699600219727,151.31700134277344,122.0,small_airport,QLD,Australia
,,Mansfield Airport,-37.073875,146.120669,1050.0,small_airport,VIC,Australia
